t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
2.580000000,3.5569260098003816,2.518584252938305,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11036249999999997,0.1103625,0.1103625,0.1103625
2.600000000,3.569504448349669,2.566976224211046,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0,0.0,0.0,0.11035762071906054,0.11035762068374412,0.11036737928095794,0.11036737931623741
2.620000000,3.5820828868989567,2.615368195483787,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653484339182,0.0,0.0,0.6117316523665616,0.0011522405272619577,-4.167782561425592e-09,-9.48288390299087e-14,0.11033327517766811,0.11029808057258933,0.11042691648043336,0.11039172776930924
2.640000000,3.5946613254482442,2.663760166756528,1.1,0.6289219274643814,2.4195985636370523,0.0,0.7910653482238664,1.8230002079694144e-05,1.4097174097289473e-05,0.611731652204126,0.011056988780095915,-3.4796258181133357e-07,-0.00018085572551419256,0.11034350480927908,0.11000575410244197,0.11071919753626544,0.11038154402088925
2.660000000,3.607239939036618,2.7121520925309963,1.1,0.628939431373023,2.4195940138097916,0.0,0.7910675417896528,0.00017494022252376878,0.00013527276312334926,0.6117287760307456,0.04551767247674775,-5.770119583589361e-06,-0.0017355067538775948,0.11061083069461136,0.1092202766398227,0.11150439051192634,0.1101145453299276
2.680000000,3.6198202323001087,2.760543581648274,1.1,0.62908989497605,2.419554897918008,0.0,0.7910862366602818,0.0007384470724505794,0.000570901438014883,0.6117039275124381,0.11660537949983993,-4.330550999622458e-05,-0.007325320469670066,0.11139144484138648,0.10782851887504384,0.1128952854503791,0.10933552004573231
2.700000000,3.632407615013736,2.808933226853835,1.1,0.6296483763866823,2.419409622638055,0.0,0.7911545966923176,0.0020202856490787705,0.0015612559635759893,0.6116108935085515,0.22326933921014636,-0.0002043379992677636,-0.020037848629908005,0.11275758333343563,0.10593355017971898,0.11478922313634488,0.10797539911623358
2.720000000,3.6450143890033564,2.8573178219850903,1.1,0.6310290225753651,2.4190498904874986,0.0,0.7913201377568584,0.004273137480805944,0.003299561112211127,0.611378191280163,0.357092695371849,-0.0007087561555171621,-0.04236891725788837,0.11461755940573301,0.103699002286788,0.11702568380062194,0.10613348972336509
2.740000000,3.6576621595066983,2.905691710721235,1.1,0.6337480277588347,2.4183389831270112,0.0,0.7916380052147913,0.007677667384523145,0.00592004781853523,0.6109134759987742,0.509163165967945,-0.0019728852906668055,-0.07608236946817017,0.11684045476752393,0.10126456385172221,0.11947309483194306,0.1039548890510071
2.760000000,3.670383533956506,2.9540462795721125,1.1,0.6383894172219352,2.4171179019607294,0.0,0.7921651434864616,0.01234974332648082,0.009501138951977954,0.6101078573854454,0.6713435605838738,-0.004657512568345612,-0.12226775864078976,0.1193048263667783,0.09875701123026759,0.12201969437220876,0.10158292951805702
