step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
57,2.850000000,1.636157894,-0.411756456,1.096527698,0.410577565,0.507444890,-0.050464251,1.656403341,-0.383577329,1.095084382,0.404286575,0.595694259,-0.008027488,0.050000000,0.250000000,0.006944604,0.050000000,0.250000000,0.006944604,-0.800000000,-0.735556828,0.164025300,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.243577329,,stale_depth,0,False,,,,,,,
58,2.900000000,1.656403341,-0.383577329,1.095084382,0.404286575,0.595694259,-0.008027488,1.677474351,-0.353908335,1.096289904,0.442836818,0.575715430,0.050316321,0.050000000,0.250000000,0.009831235,0.050000000,0.250000000,0.009831235,-0.800000000,-0.800000000,0.051024922,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.213908335,,stale_depth,0,False,,,,,,,
59,2.950000000,1.677474351,-0.353908335,1.096289904,0.442836818,0.575715430,0.050316321,1.701120112,-0.327447950,1.099282968,0.497290339,0.481461071,0.066522926,0.050000000,0.250000000,0.007420192,0.050000000,0.250000000,0.007420192,-0.800000000,-0.800000000,-0.122560368,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.187447950,,stale_depth,0,False,,,,,,,
60,3.000000000,1.701120112,-0.327447950,1.099282968,0.497290339,0.481461071,0.066522926,1.726906810,-0.306612141,1.102206153,0.528232233,0.360384044,0.051471928,0.050000000,0.250000000,0.001434064,0.050000000,0.250000000,0.001434064,-0.800000000,-0.661317345,-0.185968177,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.167147663,,stale_depth,0,False,,,,,,,
61,3.050000000,1.726906810,-0.306612141,1.102206153,0.528232233,0.360384044,0.051471928,1.754034062,-0.291760389,1.104083513,0.557302284,0.243568212,0.025613792,0.050000000,0.250000000,-0.004412305,0.050000000,0.250000000,-0.004412305,-0.800000000,-0.315382982,-0.159669237,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.155582261,,stale_depth,0,False,,,,,,,
62,3.100000000,1.754034062,-0.291760389,1.104083513,0.557302284,0.243568212,0.025613792,1.783298630,-0.282890793,1.104611152,0.612239658,0.121359234,-0.002597521,0.050000000,0.250000000,-0.008167026,0.050000000,0.250000000,-0.008167026,-0.800000000,0.018376537,-0.096516622,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.153709729,,stale_depth,0,False,,,,,,,
63,3.150000000,1.783298630,-0.282890793,1.104611152,0.612239658,0.121359234,-0.002597521,1.815498654,-0.279854327,1.103916553,0.667533104,0.014585412,-0.021903186,0.050000000,0.250000000,-0.009222304,0.050000000,0.250000000,-0.009222304,-0.800000000,0.367545047,-0.018927950,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.162030655,,stale_depth,0,False,,,,,,,
64,3.200000000,1.815498654,-0.279854327,1.103916553,0.667533104,0.014585412,-0.021903186,1.849631810,-0.281056105,1.102932332,0.689996127,-0.049900695,-0.016629170,0.050000000,0.250000000,-0.007833106,0.050000000,0.250000000,-0.007833106,-0.800000000,0.672613108,0.040200228,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.178576898,,stale_depth,0,False,,,,,,,
65,3.250000000,1.849631810,-0.281056105,1.102932332,0.689996127,-0.049900695,-0.016629170,1.884147025,-0.284612119,1.102368148,0.689388832,-0.087758655,-0.006656840,0.050000000,0.250000000,-0.005864664,0.050000000,0.250000000,-0.005864664,-0.800000000,0.800000000,0.030755731,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.200270337,,stale_depth,0,False,,,,,,,
66,3.300000000,1.884147025,-0.284612119,1.102368148,0.689388832,-0.087758655,-0.006656840,1.918712075,-0.290002631,1.101990502,0.694814413,-0.124015384,-0.008285852,0.050000000,0.250000000,-0.004736296,0.050000000,0.250000000,-0.004736296,-0.800000000,0.800000000,0.005487271,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.225671684,,stale_depth,0,False,,,,,,,
67,3.350000000,1.918712075,-0.290002631,1.101990502,0.694814413,-0.124015384,-0.008285852,1.953752011,-0.296719464,1.101626754,0.704307784,-0.136604485,-0.006231913,0.050000000,0.250000000,-0.003981004,0.050000000,0.250000000,-0.003981004,-0.800000000,0.800000000,0.012299566,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.254005545,,stale_depth,0,False,,,,,,,
68,3.400000000,1.953752011,-0.296719464,1.101626754,0.704307784,-0.136604485,-0.006231913,1.988763913,-0.302526652,1.101746112,0.694677747,-0.086024431,0.008338658,0.050000000,0.250000000,-0.003253509,0.050000000,0.250000000,-0.003253509,-0.800000000,0.800000000,0.008509725,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.282922397,,stale_depth,0,False,,,,,,,
69,3.450000000,1.988763913,-0.302526652,1.101746112,0.694677747,-0.086024431,0.008338658,2.023327784,-0.303280483,1.102340897,0.692551342,0.058548555,0.010918585,0.050000000,0.250000000,-0.003492224,0.050000000,0.250000000,-0.003492224,-0.800000000,0.800000000,-0.033802521,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.309256537,,stale_depth,0,False,,,,,,,
70,3.500000000,2.023327784,-0.303280483,1.102340897,0.692551342,0.058548555,0.010918585,2.058669556,-0.294898203,1.102005905,0.723083258,0.267516721,-0.025400327,0.050000000,0.250000000,-0.004681794,0.050000000,0.250000000,-0.004681794,-0.800000000,0.547004129,-0.044572511,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.331906880,,stale_depth,0,False,,,,,,,
71,3.550000000,2.058669556,-0.294898203,1.102005905,0.723083258,0.267516721,-0.025400327,2.095920969,-0.275214582,1.099092166,0.762628700,0.502292228,-0.087074534,0.050000000,0.250000000,-0.004011809,0.050000000,0.250000000,-0.004011809,-0.800000000,-0.050047773,0.061110049,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.351952314,,stale_depth,0,False,,,,,,,
72,3.600000000,2.095920969,-0.275214582,1.099092166,0.762628700,0.502292228,-0.087074534,2.134692143,-0.243592745,1.093428668,0.779879008,0.739442119,-0.133548294,0.050000000,0.247693123,0.001815669,0.050000000,0.247693123,0.001815669,-0.800000000,-0.727426012,0.253972007,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.370970723,,stale_depth,0,False,,,,,,,
73,3.650000000,2.134692143,-0.243592745,1.093428668,0.779879008,0.739442119,-0.133548294,2.172856525,-0.200380614,1.087075193,0.740253301,0.961196223,-0.118459828,0.050000000,0.219233471,0.013142663,0.050000000,0.219233471,0.013142663,-0.800000000,-0.800000000,0.419117020,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.389855187,,stale_depth,0,False,,,,,,,
74,3.700000000,2.172856525,-0.200380614,1.087075193,0.740253301,0.961196223,-0.118459828,2.207658167,-0.147716180,1.083040910,0.655391220,1.114669748,-0.044678733,0.050000000,0.180342552,0.025849615,0.050000000,0.180342552,0.025849615,-0.800000000,-0.800000000,0.412312693,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.409182115,,stale_depth,0,False,,,,,,,
75,3.750000000,2.207658167,-0.147716180,1.083040910,0.655391220,1.114669748,-0.044678733,2.238088044,-0.090729869,1.083957274,0.575013798,1.136267847,0.073333550,0.050000000,0.132944562,0.033918180,0.050000000,0.132944562,0.033918180,-0.800000000,-0.800000000,0.224562609,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.430519087,,stale_depth,0,False,,,,,,,
76,3.800000000,2.238088044,-0.090729869,1.083957274,0.575013798,1.136267847,0.073333550,2.265915981,-0.037130754,1.090189898,0.547474413,0.994279962,0.162851172,0.050000000,0.081656882,0.032085452,0.050000000,0.081656882,0.032085452,-0.800000000,-0.800000000,-0.117851709,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.455915981,,stale_depth,0,False,,,,,,,
77,3.850000000,2.265915981,-0.037130754,1.090189898,0.547474413,0.994279962,0.162851172,2.292937710,0.006515858,1.098255113,0.531825930,0.757684175,0.153795392,0.050000000,0.033417679,0.019620205,0.050000000,0.033417679,0.019620205,-0.800000000,-0.800000000,-0.409231335,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.482937710,,stale_depth,0,False,,,,,,,
78,3.900000000,2.292937710,0.006515858,1.098255113,0.531825930,0.757684175,0.153795392,2.318564257,0.037164685,1.103886411,0.493557862,0.485018652,0.073872220,0.050000000,-0.005864272,0.003489775,0.050000000,-0.005864272,0.003489775,-0.800000000,-0.800000000,-0.429444620,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.508564257,,stale_depth,0,False,,,,,,,
79,3.950000000,2.318564257,0.037164685,1.103886411,0.493557862,0.485018652,0.073872220,2.342253932,0.053528864,1.104973133,0.461263764,0.192909117,-0.022810374,0.050000000,-0.033448217,-0.007772823,0.050000000,-0.033448217,-0.007772823,-0.800000000,-0.800000000,-0.233271551,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.532253932,,stale_depth,0,False,,,,,,,
80,4.000000000,2.342253932,0.053528864,1.104973133,0.461263764,0.192909117,-0.022810374,2.365431683,0.054906063,1.102109415,0.475914736,-0.107632413,-0.083616583,0.050000000,-0.048175977,-0.009946267,0.050000000,-0.048175977,-0.009946267,-0.800000000,-0.688814555,0.036754594,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.555431683,,stale_depth,0,False,,,,,,,
81,4.050000000,2.365431683,0.054906063,1.102109415,0.475914736,-0.107632413,-0.083616583,2.391510826,0.042144732,1.097363800,0.571819172,-0.368620321,-0.100576270,0.050000000,-0.049415457,-0.004218830,0.050000000,-0.049415457,-0.004218830,-0.800000000,0.166334161,0.226850723,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.581510826,,stale_depth,0,False,,,,,,,
82,4.100000000,2.391510826,0.042144732,1.097363800,0.571819172,-0.368620321,-0.100576270,2.424215037,0.018593258,1.092874633,0.730392605,-0.539547819,-0.076782054,0.050000000,-0.037930259,0.005272399,0.050000000,-0.037930259,0.005272399,-0.800000000,0.800000000,0.302424768,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.614215037,,stale_depth,0,False,,,,,,,
83,4.150000000,2.424215037,0.018593258,1.092874633,0.730392605,-0.539547819,-0.076782054,2.465983378,-0.010086176,1.090652003,0.926284632,-0.582454653,-0.016252849,0.050000000,-0.016733932,0.014250733,0.050000000,-0.016733932,0.014250733,-0.800000000,0.800000000,0.260093678,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.655983378,,stale_depth,0,False,,,,,,,
84,4.200000000,2.465983378,-0.010086176,1.090652003,0.926284632,-0.582454653,-0.016252849,2.517241703,-0.037869488,1.090969298,1.103037586,-0.520603080,0.025985896,0.050000000,0.009077558,0.018695994,0.050000000,0.009077558,0.018695994,-0.800000000,0.800000000,0.099853835,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.707241703,,stale_depth,0,False,,,,,,,
85,4.250000000,2.517241703,-0.037869488,1.090969298,1.103037586,-0.520603080,0.025985896,2.575686104,-0.060865182,1.093270425,1.210179326,-0.403858908,0.064924346,0.050000000,0.034082539,0.018061404,0.050000000,0.034082539,0.018061404,-0.800000000,0.800000000,-0.022641407,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.765937519,,stale_depth,0,False,,,,,,,
86,4.300000000,2.575686104,-0.060865182,1.093270425,1.210179326,-0.403858908,0.064924346,2.636586180,-0.077691630,1.097711165,1.208374164,-0.279628692,0.109151015,0.050000000,0.054778664,0.013459151,0.050000000,0.054778664,0.013459151,-0.800000000,0.800000000,-0.147043414,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.827352472,,stale_depth,0,False,,,,,,,
87,4.350000000,2.636586180,-0.077691630,1.097711165,1.208374164,-0.279628692,0.109151015,2.695046943,-0.088282644,1.103158379,1.126811761,-0.149611866,0.106010788,0.050000000,0.069922467,0.004577671,0.050000000,0.069922467,0.004577671,-0.800000000,0.800000000,-0.298780982,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.886229534,,stale_depth,0,False,,,,,,,
88,4.400000000,2.695046943,-0.088282644,1.103158379,1.126811761,-0.149611866,0.106010788,2.748320556,-0.091483898,1.107264843,1.011132663,0.014324699,0.059114433,0.050000000,0.079454379,-0.006316757,0.050000000,0.079454379,-0.006316757,-0.800000000,0.654474988,-0.320935843,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.939596157,,stale_depth,0,False,,,,,,,
89,4.450000000,2.748320556,-0.091483898,1.107264843,1.011132663,0.014324699,0.059114433,2.795839966,-0.085846519,1.108523124,0.902614221,0.196654128,-0.002977490,0.050000000,0.082335508,-0.014529685,0.050000000,0.082335508,-0.014529685,-0.800000000,0.194316597,-0.210411766,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.986807405,,stale_depth,0,False,,,,,,,
90,4.500000000,2.795839966,-0.085846519,1.108523124,0.902614221,0.196654128,-0.002977490,2.838710313,-0.071237369,1.107170694,0.823619511,0.367929847,-0.044733895,0.050000000,0.077261867,-0.017046248,0.050000000,0.077261867,-0.017046248,-0.800000000,-0.341120745,-0.040196453,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.029142481,,stale_depth,0,False,,,,,,,
91,4.550000000,2.838710313,-0.071237369,1.107170694,0.823619511,0.367929847,-0.044733895,2.878065693,-0.049128666,1.104838468,0.755929435,0.493830818,-0.045440882,0.050000000,0.064113632,-0.014341388,0.050000000,0.064113632,-0.014341388,-0.800000000,-0.800000000,0.086835735,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.068101363,,stale_depth,0,False,,,,,,,
92,4.600000000,2.878065693,-0.049128666,1.104838468,0.755929435,0.493830818,-0.045440882,2.913767367,-0.022902620,1.103475745,0.679253065,0.537366023,-0.010629806,0.050000000,0.044215799,-0.009676937,0.050000000,0.044215799,-0.009676937,-0.800000000,-0.800000000,0.102182701,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.103767367,,stale_depth,0,False,,,,,,,
93,4.650000000,2.913767367,-0.022902620,1.103475745,0.679253065,0.537366023,-0.010629806,2.946219578,0.003601194,1.103770110,0.630700471,0.517780907,0.020274496,0.050000000,0.020612358,-0.006951490,0.050000000,0.020612358,-0.006951490,-0.800000000,-0.800000000,0.010509473,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.136219578,,stale_depth,0,False,,,,,,,
94,4.700000000,2.946219578,0.003601194,1.103770110,0.630700471,0.517780907,0.020274496,2.977723186,0.028326800,1.105046226,0.636937657,0.469582100,0.029345694,0.050000000,-0.003241075,-0.007540220,0.050000000,-0.003241075,-0.007540220,-0.800000000,-0.800000000,-0.079470617,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.167723186,,stale_depth,0,False,,,,,,,
95,4.750000000,2.977723186,0.028326800,1.105046226,0.636937657,0.469582100,0.029345694,3.010394773,0.049339250,1.106391768,0.667090785,0.367101143,0.022448043,0.050000000,-0.025494120,-0.010092452,0.050000000,-0.025494120,-0.010092452,-0.800000000,-0.800000000,-0.112680419,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.200394773,,stale_depth,0,False,,,,,,,
96,4.800000000,3.010394773,0.049339250,1.106391768,0.667090785,0.367101143,0.022448043,3.044042229,0.062970965,1.107022144,0.670414890,0.181386626,-0.000107833,0.050000000,-0.044405325,-0.012783535,0.050000000,-0.044405325,-0.012783535,-0.800000000,-0.800000000,-0.100661651,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.234042229,,stale_depth,0,False,,,,,,,
97,4.850000000,3.044042229,0.062970965,1.107022144,0.670414890,0.181386626,-0.000107833,3.076399293,0.065763388,1.105668002,0.620773686,-0.055715443,-0.053533474,0.050000000,-0.056673869,-0.014044288,0.050000000,-0.056673869,-0.014044288,-0.800000000,-0.680172841,-0.039818441,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.266399293,,stale_depth,0,False,,,,,,,
98,4.900000000,3.076399293,0.065763388,1.105668002,0.620773686,-0.055715443,-0.053533474,3.105572417,0.056099733,1.101046154,0.552219878,-0.310596315,-0.125915071,0.050000000,-0.059187050,-0.011336004,0.050000000,-0.059187050,-0.011336004,-0.800000000,-0.009918877,0.120564201,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.295572417,,stale_depth,0,False,,,,,,,
99,4.950000000,3.105572417,0.056099733,1.101046154,0.552219878,-0.310596315,-0.125915071,3.131636518,0.033509922,1.093457365,0.500945447,-0.567023486,-0.170633379,0.050000000,-0.050489760,-0.002092308,0.050000000,-0.050489760,-0.002092308,-0.800000000,0.743161587,0.353779323,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.321636518,,stale_depth,0,False,,,,,,,
100,5.000000000,3.131636518,0.033509922,1.093457365,0.500945447,-0.567023486,-0.170633379,3.156357991,-0.001547886,1.085880920,0.496394074,-0.803235460,-0.130284412,0.050000000,-0.030158930,0.013085270,0.050000000,-0.030158930,0.013085270,-0.800000000,0.800000000,0.524910427,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.346357991,,stale_depth,0,False,,,,,,,
101,5.050000000,3.156357991,-0.001547886,1.085880920,0.496394074,-0.803235460,-0.130284412,3.181903470,-0.046300621,1.082449561,0.525946629,-0.952354638,-0.011638974,0.050000000,0.001393097,0.028238160,0.050000000,0.001393097,0.028238160,-0.800000000,0.800000000,0.452921634,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.371916955,,stale_depth,0,False,,,,,,,
102,5.100000000,3.181903470,-0.046300621,1.082449561,0.525946629,-0.952354638,-0.011638974,3.209055007,-0.094531045,1.085569358,0.553152409,-0.952644722,0.125356775,0.050000000,0.041670559,0.035100879,0.050000000,0.041670559,0.035100879,-0.800000000,0.800000000,0.133542435,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.400046515,,stale_depth,0,False,,,,,,,
103,5.150000000,3.209055007,-0.094531045,1.085569358,0.553152409,-0.952644722,0.125356775,3.236350496,-0.139676401,1.093448488,0.532185715,-0.849330867,0.182506118,0.050000000,0.085077940,0.028861285,0.050000000,0.085077940,0.028861285,-0.800000000,0.800000000,-0.275701402,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.429601654,,stale_depth,0,False,,,,,,,
104,5.200000000,3.236350496,-0.139676401,1.093448488,0.532185715,-0.849330867,0.182506118,3.261714583,-0.178514530,1.101897762,0.483665991,-0.707770500,0.154989189,0.050000000,0.125708761,0.013103024,0.050000000,0.125708761,0.013103024,-0.800000000,0.800000000,-0.484008839,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.457884598,,stale_depth,0,False,,,,,,,
105,5.250000000,3.261714583,-0.178514530,1.101897762,0.483665991,-0.707770500,0.154989189,3.284459067,-0.208670872,1.108260682,0.432122600,-0.502312335,0.098145213,0.050000000,0.160663077,-0.003795524,0.050000000,0.160663077,-0.003795524,-0.800000000,0.800000000,-0.453670610,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.483468098,,stale_depth,0,False,,,,,,,
106,5.300000000,3.284459067,-0.208670872,1.108260682,0.432122600,-0.502312335,0.098145213,3.305207178,-0.225849772,1.111134299,0.408839365,-0.197193146,0.014417320,0.050000000,0.187803785,-0.016521364,0.050000000,0.187803785,-0.016521364,-0.800000000,0.800000000,-0.327618793,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.505996911,,stale_depth,0,False,,,,,,,
107,5.350000000,3.305207178,-0.225849772,1.111134299,0.408839365,-0.197193146,0.014417320,3.326765638,-0.225903038,1.108682732,0.464612621,0.168692431,-0.108870039,0.050000000,0.203264795,-0.022268597,0.050000000,0.203264795,-0.022268597,-0.800000000,0.800000000,-0.104816905,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.527418529,,stale_depth,0,False,,,,,,,
108,5.400000000,3.326765638,-0.225903038,1.108682732,0.464612621,0.168692431,-0.108870039,3.353602500,-0.207565558,1.099064201,0.609447217,0.531743739,-0.265474699,0.050000000,0.203312734,-0.017365464,0.050000000,0.203312734,-0.017365464,-0.800000000,0.098915152,0.261441642,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.552122088,,stale_depth,0,False,,,,,,,
109,5.450000000,3.353602500,-0.207565558,1.099064201,0.609447217,0.531743739,-0.265474699,3.389397504,-0.171613794,1.081600671,0.811124800,0.871676825,-0.417655933,0.050000000,0.186809002,0.001871598,0.050000000,0.186809002,0.001871598,-0.800000000,-0.800000000,0.763846562,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.584546873,,stale_depth,0,False,,,,,,,
110,5.500000000,3.389397504,-0.171613794,1.081600671,0.811124800,0.871676825,-0.417655933,3.436614367,-0.118942169,1.058461608,1.057871064,1.195808467,-0.492775272,0.050000000,0.154452415,0.036798659,0.050000000,0.154452415,0.036798659,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.628418074,,stale_depth,0,False,,,,,,,
111,5.550000000,3.436614367,-0.118942169,1.058461608,1.057871064,1.195808467,-0.492775272,3.497697320,-0.050782937,1.036121906,1.355919461,1.487693464,-0.397237398,0.050000000,0.107047952,0.083076784,0.050000000,0.107047952,0.083076784,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.687729839,,stale_depth,0,False,,,,,,,
112,5.600000000,3.497697320,-0.050782937,1.036121906,1.355919461,1.487693464,-0.397237398,3.573063500,0.030015373,1.022246030,1.618065619,1.712871104,-0.166362420,0.050000000,0.045704644,0.127756189,0.050000000,0.045704644,0.127756189,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.763063500,,stale_depth,0,False,,,,,,,
113,5.650000000,3.573063500,0.030015373,1.022246030,1.618065619,1.712871104,-0.166362420,3.657656894,0.120290833,1.021599751,1.726497341,1.871855449,0.123391159,0.050000000,-0.027013835,0.155507940,0.050000000,-0.027013835,0.155507940,-0.800000000,-0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.847656894,,stale_depth,0,False,,,,,,,
114,5.700000000,3.657656894,0.120290833,1.021599751,1.726497341,1.871855449,0.123391159,3.742787839,0.215616906,1.034138019,1.659427373,1.918391243,0.358026197,0.050000000,-0.108261750,0.156800498,0.050000000,-0.108261750,0.156800498,-0.800000000,-0.800000000,0.095455254,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.932787839,,stale_depth,0,False,,,,,,,
115,5.750000000,3.742787839,0.215616906,1.034138019,1.659427373,1.918391243,0.358026197,3.821640304,0.310171040,1.055001144,1.493495501,1.850669261,0.462036377,0.050000000,-0.194055215,0.131723962,0.050000000,-0.194055215,0.131723962,-0.800000000,-0.800000000,-0.646577812,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.011640304,,stale_depth,0,False,,,,,,,
116,5.800000000,3.821640304,0.310171040,1.055001144,1.493495501,1.850669261,0.462036377,3.890376339,0.398309765,1.078941924,1.266108865,1.669168076,0.482964975,0.050000000,-0.250000000,0.089997712,0.050000000,-0.250000000,0.089997712,-0.800000000,-0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.080376339,,stale_depth,0,False,,,,,,,
117,5.850000000,3.890376339,0.398309765,1.078941924,1.266108865,1.669168076,0.482964975,3.946675722,0.473835430,1.102075306,1.007667336,1.358719012,0.433357373,0.050000000,-0.250000000,0.042116151,0.050000000,-0.250000000,0.042116151,-0.800000000,-0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.137894089,,stale_depth,0,False,,,,,,,
118,5.900000000,3.946675722,0.473835430,1.102075306,1.007667336,1.358719012,0.433357373,3.990926949,0.531525652,1.120519891,0.790378249,0.969766667,0.308028993,0.050000000,-0.250000000,-0.004150611,0.050000000,-0.250000000,-0.004150611,-0.800000000,-0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.184715900,,stale_depth,0,False,,,,,,,
119,5.950000000,3.990926949,0.531525652,1.120519891,0.790378249,0.969766667,0.308028993,4.026618988,0.569055639,1.131223074,0.663243284,0.560006615,0.133076462,0.050000000,-0.250000000,-0.041039782,0.050000000,-0.250000000,-0.041039782,-0.800000000,-0.800000000,-0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.222779229,,stale_depth,0,False,,,,,,,
120,6.000000000,4.026618988,0.569055639,1.131223074,0.663243284,0.560006615,0.133076462,4.058689521,0.585866211,1.132727337,0.636683848,0.146070806,-0.057188372,0.050000000,-0.250000000,-0.062446149,0.050000000,-0.250000000,-0.062446149,-0.800000000,-0.800000000,-0.558636030,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.256032410,,stale_depth,0,False,,,,,,,
121,6.050000000,4.058689521,0.585866211,1.132727337,0.636683848,0.146070806,-0.057188372,4.091485937,0.582078903,1.124778948,0.680331300,-0.260908426,-0.243100281,0.050000000,-0.250000000,-0.065454675,0.050000000,-0.250000000,-0.065454675,-0.800000000,-0.800000000,-0.023618008,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.288436307,,stale_depth,0,False,,,,,,,
122,6.100000000,4.091485937,0.582078903,1.124778948,0.680331300,-0.260908426,-0.243100281,4.127839663,0.557905246,1.108738810,0.771705615,-0.664579952,-0.379876093,0.050000000,-0.250000000,-0.049557896,0.050000000,-0.250000000,-0.049557896,-0.800000000,0.031166931,0.552978245,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.322990446,,stale_depth,0,False,,,,,,,
123,6.150000000,4.127839663,0.557905246,1.108738810,0.771705615,-0.664579952,-0.379876093,4.169888232,0.513852507,1.088893037,0.900762834,-1.047951620,-0.398621781,0.050000000,-0.250000000,-0.017477620,0.050000000,-0.250000000,-0.017477620,-0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.362521575,,stale_depth,0,False,,,,,,,
124,6.200000000,4.169888232,0.513852507,1.088893037,0.900762834,-1.047951620,-0.398621781,4.218800531,0.452421449,1.073724927,1.032780152,-1.351659439,-0.207336885,0.050000000,-0.250000000,0.022213927,0.050000000,-0.250000000,0.022213927,-0.800000000,0.800000000,0.800000000,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.409348145,,stale_depth,0,False,,,,,,,
125,6.250000000,4.218800531,0.452421449,1.073724927,1.032780152,-1.351659439,-0.207336885,4.271559812,0.380740918,1.072281831,1.052011117,-1.474976834,0.127158927,0.050000000,-0.250000000,0.052550146,0.050000000,-0.250000000,0.052550146,-0.800000000,0.800000000,0.742534376,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.461559812,,stale_depth,0,False,,,,,,,
